Site ID,Site Name,Room ID,Interior/Exterior,Location,Room,Structure,Above/Below Five Feet,K-2nd Grade,Substrate,Square Feet,Square Feet Parsed,Filename,Site (parsed from filename)
823,Ainsworth,AU,Exterior,North and west sides,,Screens,Above/below,No,Metal,300 SF,300,Condition Assessment Table_Ainsworth.xlsx,Ainsworth
823,Ainsworth,AV,Exterior,Covered walk posts and beams,,Covered walk posts and beams,Above/below,No,Metal,100 SF,100,Condition Assessment Table_Ainsworth.xlsx,Ainsworth
823,Ainsworth,AW,Exterior,Annex parking,,Marking paint,Below,No,Asphalt,200 SF,200,Condition Assessment Table_Ainsworth.xlsx,Ainsworth
823,Ainsworth,AX,Exterior,Annex parking,,Marking paint debris,Below,No,Asphalt,200 SF,200,Condition Assessment Table_Ainsworth.xlsx,Ainsworth
823,Ainsworth,AY,Exterior,Annex north handrail,,Handrail,Below,No,Metal,40 SF,40,Condition Assessment Table_Ainsworth.xlsx,Ainsworth
823,Ainsworth,AZ,Exterior,Main building front fence,,Fence,Below,No,Metal,100 SF,100,Condition Assessment Table_Ainsworth.xlsx,Ainsworth
824,Alameda,A,Interior,main entry,Foyer,varnish door,below,yes,wood,2 doors,,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,B,Interior,walls,134,baseboard,below,yes,wood,30 SF,30,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,C,Interior,east entry,,varnish door,below,yes,wood,2 doors,,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,D,Interior,entry doors,136,door casing,below,yes,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,E,Interior,north wall,136,upper wall trim,above,yes,wood,10 SF,10,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,F,Interior,closet,136,columns inside closet,above/below,yes,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,G,Interior,closet,140A,columns on closet,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,H,Interior,sink area,140A,cabinet door face,below,no,wood,12 SF,12,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,I,Interior,west wall,140A,baseboard,below,no,wood,10 SF,10,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,J,Interior,main building corridors,140A,varsnish baseboard,below,yes,wood,500 SF,500,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,K,Interior,entry doors,140B,door and door frame,below,yes,wood,1 door and 15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,L,Interior,entry doors,143,"varnish, door and door frame",below,no,wood/metal,1 door and 15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,M,Interior,southeast stairwell to basement,,handrail,below,yes,metal,20 SF,20,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,N,Interior,entry door into southeast addition,,center post,below,yes,metal,10 SF,10,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,O,Interior,"cabinets, east and south walls",139,cabinets,below,no,wood,10 SF,10,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,P,Interior,gym entry doors,,doors,below,yes,wood,2 each,,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,Q,Interior,custodial office door,135,door and door frame,below,no,wood,1 door and 15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,R,Interior,custodial office rafters,135,rafters,below,no,wood,30 SF,30,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,S,Interior,northeast boy's bathroom,133,sprinkler pipe,above,yes,rubber,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,T,Interior,"speech room, entry doors",131,varnish door and door frame,below,no,wood,1 door and 15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,U,Interior,"entry door frame, kitchen ",,door frame,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,V,Interior,"kitchen fan room, ceiling ",,ceiling,above,no,plaster,100 SF,100,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,W,Interior,kitchen fan room,,duct work,above/below,no,metal,50 SF,50,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,X,Interior,"kitchen, screen door to courtyard",,screen door and frame,below,no,wood,1 door and 15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,Y,Interior,store room door,127,varnish door and door frame,below,no,wood,1 door and 15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,Z,Interior,custodial closet 125B,125B,wood door frame,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BA,Interior,"main foyer, custodial closet",125B,plaster walls,below,no,plaster,100 SF,100,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BB,Interior,"community school, program room",123,wood door frame,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BC,Interior,"storeroom, doorframe",121,wood door frame,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BD,Interior,"work room, entry doorframe",119,wood door frame,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BE,Interior,"classroom, east wall",115,radiator cover,below,yes,metal,30 SF,30,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BF,Interior,"classroom, stairs",115,stair skirt,below,yes,wood,5 SF,5,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BG,Interior,book room,113,rain drain pipe,above/below,no,metal,10 SF,10,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BH,Interior,classroom; east wall,111,radiator cover,below,yes,metal,30 SF,30,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BI,Interior,"classroom, stairs",111,stair skirt,below,yes,wood,5 SF,5,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BJ,Interior,"storeroom, door and frame",109,varnish door and door frame,below,no,wood,1 door and 15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BK,Interior,"classroom, hallway door",105,door frame,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BL,Interior,"classroom, storage",105B,walls,above/below,no,plaster,375 SF,375,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BM,Interior,"classroom, east wall",105,radiator cover,below,no,metal,30 SF,30,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BN,Interior,"classroom, storage",105B,radiator,below,no,metal,20 SF,20,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BO,Interior,"classroom, walls",105,plaster walls,above/below,no,plaster,300 SF,300,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BP,Interior,entry door into southwest addition,,center post,below,yes,metal,10 SF,10,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BQ,Interior,"classroom, sink area",103,cabinet door faces,below,yes,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BR,Interior,"classroom, sink area",101,cabinet door faces,below,yes,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BS,Interior,"classroom, sink area",100,cabinet door faces,below,yes,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BT,Interior,"classroom, sink area",102,cabinet door faces,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BU,Interior,"classroom, east wall",201,window sill,below,no,plaster,30 SF,30,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BV,Interior,"classroom, sink area",201,cabinet door faces,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BW,Interior,"classroom, north wall",200,plaster walls,below,no,plaster,150 SF,150,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BX,Interior,"classroom, sink area",200,cabinet door faces,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BY,Interior,"classroom, sink area",202,cabinet door faces,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,BZ,Interior,"classroom, west wall",202,window sill,below,no,plaster,30 SF,30,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CA,Interior,"classroom, sink area",203,cabinet door faces,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CB,Interior,"classroom, east wall",203,window sill,below,no,plaster,30 SF,30,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CC,Interior,"second floor, boy's restroom",,varnish door,below,yes,wood,1 door,,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CD,Interior,"second floor, boy's restroom, closet",204,ladder,below,yes,metal,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CE,Interior,"second floor, boy's restroom, closet",204,walls,below,yes,plaster,105 SF,105,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CF,Interior,custodial closet,209,walls and ceiling,above/below,no,plaster,175 SF,175,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CG,Interior,"classroom, east wall",104,door frame,below,yes,wood,155 SF,155,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CH,Interior,"classroom, north wall",104,closet columns,below,yes,wood,50 SF,50,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CI,Interior,"classroom, east wall",106,door frame,below,no,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CJ,Interior,"classroom, west wall",108,radiator cover,below,yes,metal,30 SF,30,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CK,Interior,"classroom, south wall",110,cabinet door faces,below,yes,wood,10 SF,10,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CL,Interior,"classroom, east wall",110,wood door jam,below,yes,wood,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CM,Interior,library,,radiator covers,below,yes,metal,"4 each, 30 SF each",,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CN,Interior,"auditorium, north wall",,"furtex 12""X12"" tiles",above/below,yes,"ceiling tile, furtex",100 SF,100,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CO,Interior,auditorium,,lower east and west walls,below,yes,plaster,450 SF,450,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CP,Interior,auditorium doors,,varnished wood doors,below,yes,wood,6 doors,,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CQ,Interior,"backstage, east side",,varnished wood panic door,below,yes,wood,1 door,,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CR,Interior,"portable, #2",,"window frams, sills and sashes",above/below,yes,wood,13 assemblies,,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CS,Interior,"portable, #2",,northeast storage room walls,above/below,no,plaster,200 SF,200,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CT,Interior,"portable, #2",,southwest storage room walls,below,no,plaster,150 SF,150,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CU,Interior,"portable, #1",,"west wall windows, frames and sashes",above/below,no,wood,7 assemblies,,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CV,Exterior,"portable, east entry",P2,stairs and porch landing,below,no,wood,100 SF,100,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CW,Exterior,"courtyard, west wing",107/111,foundation,below,yes,concrete,20 SF,20,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CX,Exterior,"portable, west entry",P1,ramp and porch,below,no,wood,100 SF,100,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CY,Exterior,"east addition, courtyard",141,ada ramp and foundation,below,no,concrete,100 SF,100,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,CZ,Exterior,"east addition, east side",B44,handrail,below,no,metal,20 SF,20,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,DA,Exterior,"east addition, east side",142,ADA ramp and foundation,below,no,concrete,150 SF,150,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,DB,Exterior,"east addition, south side",,basketball pole,below,no,metal,5 SF,5,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,DC,Exterior,"east addition, south side",148,2 chain posts,below,no,metal,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,DD,Exterior,"east addition, east side",142,2 ballard posts to ADA ramp,below,no,metal,15 SF,15,Condition Assessment Table_Alameda.xlsx,Alameda
824,Alameda,DE,Exterior,east driveway,,parking curb,below,no,concrete,225 SF,225,Condition Assessment Table_Alameda.xlsx,Alameda
O1,applegate,A,Exterior,North side,4 through 11,Paint chips on barkdust,Below,No,Soil,250 SF,250,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,B,Exterior,West side,,Paint chips on soil,Below,No,Soil,100 SF,100,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,C,Exterior,All sides of portable,P1,Lower siding and skirting,Below,Yes,Metal,260 SF,260,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,D,Exterior,2 sides of portable entry to portlable,P1,"Soil, barkdust, and grass",Below,Yes,Soil,85 SF,85,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,E,Exterior,Entry to portable,P1,Handrail,Below,Yes,Metal,30 SF,30,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,F,Exterior,Play area,,Basketball backboards and pole,Above and Below,Yes,Metal,2 ea and 10 SF,10,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,G,Exterior,North entry area,,Flag pole,Above and Below,Yes,Metal,50 SF,50,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,H,Exterior,North entry,,Handrail,Below,Yes,Metal,40 SF,40,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,I,Exterior,Portable,P1,Paint chips on asphalt,Below,Yes,Asphalt,55 SF,55,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,J,Interior,Sink area,K2,Varnish lower cabinet face,Below,Yes,Wood,6 SF,6,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,K,Interior,Entry,K2,Varnish door frame,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,L,Interior,Office,22/23/24,Window sills,Below,No,Wood,20 SF,20,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,M,Exterior,Portable; south side,P1,Handrail,Below,Yes,Metal,10 SF,10,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,N,Interior / Exterior,Library,L1,Window trough,Below,No,Wood,2 SF,2,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,O,Interior,Library entry,L1,Varnish door frame,Below,No,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,P,Interior,Office,4,Varnish window sills,Below,No,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,Q,Interior,Office entry,4,Varnish door frame,Below,No,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,R,Interior,Family services office,21,Varnish door frame,Below,No,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,S,Interior,Classroom,5,Varnish window sills,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,T,Interior,Classroom,5,Varnish door frame,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,U,Interior,Main office,24,Varnish door frame,Below,No,Wood,20 SF,20,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,V,Interior,Store room,25,Varnish door frame,Below,No,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,W,Interior,Girl's restroom near office,26,Varnish door frame,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,X,Interior,Custodial room near office,,Walls,Above and Below,No,Plaster,200 SF,200,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,Y,Interior,Boy's restroom near office,27,Varnish door frame,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,Z,Interior,Classroom entry,6,Varnish door frame,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AA,Interior,Classroom,6,Varnish window sills,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AB,Interior,Classroom sink wall,6,Varnish door faces and trim,Above and Below,Yes,Wood,100 SF,100,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AC,Interior,Classroom entry,7,Varnish door frame,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AD,Interior,Classroom sink wall,7,Varnish door faces and trim,Above and Below,Yes,Wood,100 SF,100,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AE,Interior,Classroom,7,Varnish window sills,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AF,Interior,Boiler room entry,16,Varnish door frame,Below,No,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AG,Interior,Boiler room,16,Floor,Below,No,Concrete,900 SF,900,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AH,Interior,Classroom used as storage,8,Varnish window sills,Below,No,Wood,15  SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AI,Interior,Classroom used as storage,8,Varnish door frame,Below,No,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AJ,Interior,Classroom entry,9,Varnish door frame,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AK,Interior,Classroom,9,Varnish window sills,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AL,Interior,Classroom entry,10,Varnish door frame,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AM,Interior,Classroom sink area,10,Varnish lower cabinet faces and trim,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AN,Interior,Classroom,10,Varnish window sills,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AO,Interior,Classroom entry,11,Varnish door frame,Below,No,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AP,Interior,Classroom,11,Varnish window sills,Below,No,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AQ,Interior,Classroom sink wall,11,Varnish door faces and trim,Above and Below,No,Wood,45 SF,45,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AR,Interior,East boy's restroom,,Varnish door frame,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AS,Interior,East girl's restroom,,Varnish door frame,Below,Yes,Wood,15 SF,15,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AT,Interior,Kitchen,,Interior door frames,Below,No,Metal,"2 frames, 30 SF",30,Condition Assessment Table_applegate.xlsx,applegate
O1,applegate,AU,Interior,Kitchen,,Varnish screen door,Below,No,Wood,1 door,,Condition Assessment Table_applegate.xlsx,applegate
